worker_id,session,item_id,group,access_tier,modality,assist_arm,y_true,ai_conf,ai_correct,human_accept,human_correct,high_conf_error,caught_high_conf_error
W020,4,28,0,smart_3G,voice,Counter,1,0.778,1,1,1,0,0
W020,4,29,0,smart_3G,voice,Rationale,0,0.736,0,1,1,0,0
W020,4,30,0,smart_3G,voice,Rationale,0,0.696,1,1,1,0,0
W020,4,31,0,smart_3G,voice,Rationale,1,0.736,1,0,1,0,0
W020,4,32,0,smart_3G,voice,Counter,1,0.676,0,1,1,0,0
W020,4,33,0,smart_3G,voice,Counter,1,0.848,1,0,0,0,0
W020,4,34,0,smart_3G,voice,None,1,0.724,1,1,1,0,0
W020,4,35,0,smart_3G,voice,Rationale,0,0.736,1,0,0,0,0
W020,4,36,0,smart_3G,voice,Calib,1,0.963,1,0,1,0,0
W020,4,37,0,smart_3G,voice,Calib,1,0.75,1,1,1,0,0
W020,4,38,0,smart_3G,voice,Counter,1,0.686,0,0,0,0,0
W020,4,39,0,smart_3G,voice,Counter,1,0.814,1,1,1,0,0
W020,4,40,0,smart_3G,voice,Rationale,1,0.734,1,0,0,0,0
W020,5,1,0,smart_3G,voice,Rationale,1,0.791,1,1,1,0,0
W020,5,2,0,smart_3G,voice,Calib,0,0.913,1,1,1,0,0
W020,5,3,0,smart_3G,voice,Rationale,0,0.925,1,1,1,0,0
W020,5,4,0,smart_3G,voice,Counter,0,0.807,0,0,1,1,1
W020,5,5,0,smart_3G,voice,Calib,1,0.742,1,0,1,0,0
W020,5,6,0,smart_3G,voice,Counter,0,0.507,0,0,1,0,0
W020,5,7,0,smart_3G,voice,None,0,0.769,1,0,1,0,0
W020,5,8,0,smart_3G,voice,None,0,0.825,1,0,0,0,0
W020,5,9,0,smart_3G,voice,Rationale,1,0.851,1,0,1,0,0
W020,5,10,0,smart_3G,voice,Rationale,1,0.667,0,0,1,0,0
W020,5,11,0,smart_3G,voice,Calib,0,0.737,1,1,1,0,0
W020,5,12,0,smart_3G,voice,Calib,0,0.841,1,1,1,0,0
W020,5,13,0,smart_3G,voice,Calib,0,0.79,1,0,1,0,0
W020,5,14,0,smart_3G,voice,Calib,0,0.764,1,0,0,0,0
W020,5,15,0,smart_3G,voice,Rationale,0,0.672,0,0,1,0,0
W020,5,16,0,smart_3G,voice,Calib,1,0.563,0,0,0,0,0
W020,5,17,0,smart_3G,voice,Calib,0,0.654,0,1,0,0,0
W020,5,18,0,smart_3G,voice,Calib,0,0.52,0,0,1,0,0
W020,5,19,0,smart_3G,voice,Calib,1,0.795,1,1,0,0,0
W020,5,20,0,smart_3G,voice,Counter,0,0.696,1,0,1,0,0
W020,5,21,0,smart_3G,voice,Counter,1,0.812,1,0,1,0,0
W020,5,22,0,smart_3G,voice,Rationale,0,0.714,1,0,0,0,0
W020,5,23,0,smart_3G,voice,Calib,1,0.572,0,0,0,0,0
W020,5,24,0,smart_3G,voice,Rationale,0,0.846,1,0,1,0,0
W020,5,25,0,smart_3G,voice,Calib,1,0.51,0,0,0,0,0
W020,5,26,0,smart_3G,voice,Rationale,0,0.711,1,0,0,0,0
W020,5,27,0,smart_3G,voice,Calib,0,0.576,0,0,1,0,0
W020,5,28,0,smart_3G,voice,Counter,1,0.52,0,0,1,0,0
W020,5,29,0,smart_3G,voice,Calib,0,0.727,1,1,1,0,0
W020,5,30,0,smart_3G,voice,Counter,0,0.781,1,0,1,0,0
W020,5,31,0,smart_3G,voice,Calib,1,0.605,0,0,0,0,0
W020,5,32,0,smart_3G,voice,Calib,0,0.783,1,1,1,0,0
W020,5,33,0,smart_3G,voice,Rationale,0,0.56,0,1,0,0,0
W020,5,34,0,smart_3G,voice,Calib,1,0.68,1,1,1,0,0
W020,5,35,0,smart_3G,voice,Rationale,1,0.46,0,0,1,0,0
W020,5,36,0,smart_3G,voice,Rationale,1,0.856,1,0,1,0,0
W020,5,37,0,smart_3G,voice,Rationale,0,0.649,1,1,1,0,0
W020,5,38,0,smart_3G,voice,Rationale,0,0.43,0,1,1,0,0
W020,5,39,0,smart_3G,voice,Calib,1,0.776,1,1,1,0,0
W020,5,40,0,smart_3G,voice,Rationale,1,0.613,1,1,1,0,0
W020,6,1,0,smart_3G,voice,Rationale,0,0.796,1,1,1,0,0
W020,6,2,0,smart_3G,voice,None,0,0.746,1,0,0,0,0
W020,6,3,0,smart_3G,voice,None,1,0.805,1,1,1,0,0
W020,6,4,0,smart_3G,voice,Calib,0,0.528,0,1,0,0,0
W020,6,5,0,smart_3G,voice,Rationale,0,0.497,0,0,0,0,0
W020,6,6,0,smart_3G,voice,Rationale,1,0.737,1,1,0,0,0
W020,6,7,0,smart_3G,voice,None,1,0.837,1,0,1,0,0
W020,6,8,0,smart_3G,voice,Calib,1,0.655,1,0,1,0,0
W020,6,9,0,smart_3G,voice,None,0,0.72,1,1,1,0,0
W020,6,10,0,smart_3G,voice,Calib,1,0.705,1,0,1,0,0
W020,6,11,0,smart_3G,voice,Calib,1,0.865,1,0,0,0,0
W020,6,12,0,smart_3G,voice,None,1,0.523,0,0,0,0,0
W020,6,13,0,smart_3G,voice,Rationale,0,0.695,0,0,1,0,0
W020,6,14,0,smart_3G,voice,Rationale,0,0.765,1,0,0,0,0
W020,6,15,0,smart_3G,voice,Counter,1,0.721,1,1,1,0,0
W020,6,16,0,smart_3G,voice,Counter,0,0.777,1,1,0,0,0
W020,6,17,0,smart_3G,voice,Rationale,0,0.939,1,1,1,0,0
W020,6,18,0,smart_3G,voice,Counter,1,0.861,1,1,0,0,0
W020,6,19,0,smart_3G,voice,Rationale,0,0.705,1,0,1,0,0
W020,6,20,0,smart_3G,voice,Calib,1,0.758,1,0,0,0,0
W020,6,21,0,smart_3G,voice,None,1,0.774,1,1,1,0,0
W020,6,22,0,smart_3G,voice,Calib,1,0.709,1,1,0,0,0
W020,6,23,0,smart_3G,voice,Calib,1,0.84,1,1,0,0,0
W020,6,24,0,smart_3G,voice,Rationale,1,0.674,1,0,1,0,0
W020,6,25,0,smart_3G,voice,Calib,1,0.714,1,0,1,0,0
W020,6,26,0,smart_3G,voice,None,0,0.895,1,0,1,0,0
W020,6,27,0,smart_3G,voice,Rationale,0,0.422,0,1,1,0,0
W020,6,28,0,smart_3G,voice,None,1,0.77,1,0,1,0,0
W020,6,29,0,smart_3G,voice,Counter,1,0.595,0,0,1,0,0
W020,6,30,0,smart_3G,voice,Rationale,1,0.739,1,1,0,0,0
W020,6,31,0,smart_3G,voice,Calib,0,0.784,1,0,1,0,0
W020,6,32,0,smart_3G,voice,Calib,0,0.804,1,0,0,0,0
W020,6,33,0,smart_3G,voice,Calib,1,0.846,1,0,1,0,0
W020,6,34,0,smart_3G,voice,None,1,0.434,0,0,1,0,0
W020,6,35,0,smart_3G,voice,Calib,1,0.865,1,0,0,0,0
W020,6,36,0,smart_3G,voice,Rationale,1,0.733,1,0,1,0,0
W020,6,37,0,smart_3G,voice,Counter,1,0.465,0,1,0,0,0
W020,6,38,0,smart_3G,voice,Counter,1,0.851,1,0,1,0,0
W020,6,39,0,smart_3G,voice,Rationale,1,0.747,1,1,1,0,0
W020,6,40,0,smart_3G,voice,None,1,0.582,1,1,1,0,0
W021,1,1,0,feature_2G,voice,Calib,1,0.59,0,0,0,0,0
W021,1,2,0,feature_2G,voice,Rationale,0,0.85,1,0,0,0,0
W021,1,3,0,feature_2G,voice,Counter,1,0.515,0,0,1,0,0
W021,1,4,0,feature_2G,voice,Rationale,0,0.822,1,0,0,0,0
W021,1,5,0,feature_2G,voice,Calib,1,0.614,0,1,0,0,0
W021,1,6,0,feature_2G,voice,Rationale,0,0.681,0,1,1,0,0
W021,1,7,0,feature_2G,voice,Rationale,1,0.668,0,1,1,0,0
W021,1,8,0,feature_2G,voice,None,0,0.698,1,0,1,0,0
W021,1,9,0,feature_2G,voice,Calib,0,0.866,1,1,0,0,0
W021,1,10,0,feature_2G,voice,Rationale,0,0.684,1,1,1,0,0
W021,1,11,0,feature_2G,voice,None,1,0.53,0,0,0,0,0
W021,1,12,0,feature_2G,voice,Rationale,0,0.774,0,0,1,0,0
W021,1,13,0,feature_2G,voice,Calib,0,0.757,1,0,1,0,0
W021,1,14,0,feature_2G,voice,None,0,0.89,1,1,1,0,0
W021,1,15,0,feature_2G,voice,None,0,0.754,1,1,1,0,0
W021,1,16,0,feature_2G,voice,Rationale,0,0.684,1,1,1,0,0
W021,1,17,0,feature_2G,voice,None,1,0.783,1,0,1,0,0
W021,1,18,0,feature_2G,voice,Calib,0,0.552,0,0,1,0,0
W021,1,19,0,feature_2G,voice,Rationale,1,0.698,1,1,1,0,0
W021,1,20,0,feature_2G,voice,Calib,0,0.979,0,0,1,1,1
W021,1,21,0,feature_2G,voice,Counter,1,0.834,1,1,1,0,0
W021,1,22,0,feature_2G,voice,Rationale,0,0.822,0,1,0,1,0
W021,1,23,0,feature_2G,voice,None,0,0.823,0,1,0,1,0
W021,1,24,0,feature_2G,voice,Rationale,1,0.714,1,1,1,0,0
W021,1,25,0,feature_2G,voice,Calib,1,0.653,1,1,1,0,0
W021,1,26,0,feature_2G,voice,None,1,0.569,0,0,1,0,0
W021,1,27,0,feature_2G,voice,None,1,0.51,0,1,1,0,0
W021,1,28,0,feature_2G,voice,Calib,0,0.667,1,1,1,0,0
W021,1,29,0,feature_2G,voice,None,1,0.504,0,1,1,0,0
W021,1,30,0,feature_2G,voice,Rationale,0,0.741,1,1,1,0,0
W021,1,31,0,feature_2G,voice,Calib,1,0.771,0,0,0,0,0
W021,1,32,0,feature_2G,voice,Rationale,0,0.551,0,1,0,0,0
W021,1,33,0,feature_2G,voice,Counter,1,0.657,0,0,0,0,0
W021,1,34,0,feature_2G,voice,Counter,1,0.657,0,1,1,0,0
W021,1,35,0,feature_2G,voice,None,0,0.758,1,1,1,0,0
W021,1,36,0,feature_2G,voice,Calib,1,0.593,1,1,1,0,0
W021,1,37,0,feature_2G,voice,None,0,0.753,1,1,1,0,0
W021,1,38,0,feature_2G,voice,None,1,0.718,1,1,0,0,0
W021,1,39,0,feature_2G,voice,Calib,1,0.802,0,1,1,1,1
W021,1,40,0,feature_2G,voice,Rationale,0,0.791,1,1,1,0,0
W021,2,1,0,feature_2G,voice,Rationale,0,0.568,0,1,1,0,0
W021,2,2,0,feature_2G,voice,None,1,0.599,0,1,0,0,0
W021,2,3,0,feature_2G,voice,Calib,1,0.832,0,1,0,1,0
W021,2,4,0,feature_2G,voice,Counter,1,0.7,1,0,1,0,0
W021,2,5,0,feature_2G,voice,Rationale,1,0.776,1,0,1,0,0
W021,2,6,0,feature_2G,voice,Counter,0,0.75,1,0,0,0,0
W021,2,7,0,feature_2G,voice,Calib,1,0.702,0,1,1,0,0
W021,2,8,0,feature_2G,voice,Calib,0,0.661,0,0,0,0,0
W021,2,9,0,feature_2G,voice,Counter,0,0.507,0,1,1,0,0
W021,2,10,0,feature_2G,voice,Counter,0,0.559,0,0,0,0,0
W021,2,11,0,feature_2G,voice,Calib,0,0.773,1,0,1,0,0
W021,2,12,0,feature_2G,voice,None,1,0.9,1,0,1,0,0
W021,2,13,0,feature_2G,voice,Counter,0,0.535,0,1,1,0,0
W021,2,14,0,feature_2G,voice,Calib,1,0.767,1,1,1,0,0
W021,2,15,0,feature_2G,voice,Calib,1,0.806,1,0,1,0,0
W021,2,16,0,feature_2G,voice,Rationale,1,0.522,0,0,1,0,0
W021,2,17,0,feature_2G,voice,Rationale,0,0.577,0,0,1,0,0
W021,2,18,0,feature_2G,voice,Rationale,0,0.45,0,1,1,0,0
W021,2,19,0,feature_2G,voice,Rationale,1,0.682,0,0,0,0,0
W021,2,20,0,feature_2G,voice,Rationale,1,0.817,1,1,1,0,0
W021,2,21,0,feature_2G,voice,Calib,1,0.583,0,0,1,0,0
W021,2,22,0,feature_2G,voice,Calib,0,0.757,1,1,1,0,0
W021,2,23,0,feature_2G,voice,None,1,0.732,0,1,1,0,0
W021,2,24,0,feature_2G,voice,Calib,0,0.531,0,0,0,0,0
W021,2,25,0,feature_2G,voice,Rationale,1,0.99,1,1,0,0,0
W021,2,26,0,feature_2G,voice,Calib,0,0.705,1,0,1,0,0
W021,2,27,0,feature_2G,voice,Calib,0,0.678,1,0,1,0,0
W021,2,28,0,feature_2G,voice,Counter,1,0.705,1,0,1,0,0
W021,2,29,0,feature_2G,voice,Rationale,1,0.577,0,1,1,0,0
W021,2,30,0,feature_2G,voice,Calib,1,0.742,0,0,1,0,0
W021,2,31,0,feature_2G,voice,Calib,1,0.773,1,0,1,0,0
W021,2,32,0,feature_2G,voice,Rationale,1,0.85,1,0,1,0,0
W021,2,33,0,feature_2G,voice,Calib,1,0.576,0,1,1,0,0
W021,2,34,0,feature_2G,voice,Calib,0,0.853,1,1,0,0,0
W021,2,35,0,feature_2G,voice,Rationale,0,0.859,1,1,1,0,0
W021,2,36,0,feature_2G,voice,None,1,0.802,1,0,0,0,0
W021,2,37,0,feature_2G,voice,Calib,0,0.721,0,1,1,0,0
W021,2,38,0,feature_2G,voice,None,0,0.84,1,1,1,0,0
W021,2,39,0,feature_2G,voice,Counter,1,0.808,1,1,1,0,0
W021,2,40,0,feature_2G,voice,Calib,1,0.621,0,1,1,0,0
W021,3,1,0,feature_2G,voice,Calib,1,0.703,1,0,0,0,0
W021,3,2,0,feature_2G,voice,Calib,1,0.715,1,1,1,0,0
W021,3,3,0,feature_2G,voice,Calib,1,0.503,0,1,1,0,0
W021,3,4,0,feature_2G,voice,Rationale,1,0.763,1,1,1,0,0
W021,3,5,0,feature_2G,voice,Counter,0,0.784,1,0,1,0,0
W021,3,6,0,feature_2G,voice,Rationale,0,0.716,1,1,0,0,0
W021,3,7,0,feature_2G,voice,Calib,0,0.582,0,1,1,0,0
W021,3,8,0,feature_2G,voice,Counter,1,0.808,1,0,1,0,0
W021,3,9,0,feature_2G,voice,Calib,0,0.684,0,0,0,0,0
W021,3,10,0,feature_2G,voice,Rationale,1,0.673,0,0,0,0,0
W021,3,11,0,feature_2G,voice,None,1,0.61,0,1,1,0,0
W021,3,12,0,feature_2G,voice,Counter,0,0.712,1,0,1,0,0
W021,3,13,0,feature_2G,voice,Calib,1,0.678,0,0,1,0,0
W021,3,14,0,feature_2G,voice,Counter,0,0.693,1,1,1,0,0
W021,3,15,0,feature_2G,voice,Calib,1,0.925,1,1,1,0,0
W021,3,16,0,feature_2G,voice,Calib,1,0.845,1,1,1,0,0
W021,3,17,0,feature_2G,voice,Counter,0,0.835,1,0,1,0,0
W021,3,18,0,feature_2G,voice,Counter,1,0.763,1,1,0,0,0
W021,3,19,0,feature_2G,voice,Calib,1,0.538,0,0,1,0,0
W021,3,20,0,feature_2G,voice,None,1,0.759,1,0,1,0,0
W021,3,21,0,feature_2G,voice,None,1,0.829,1,1,0,0,0
W021,3,22,0,feature_2G,voice,None,1,0.795,1,0,0,0,0
W021,3,23,0,feature_2G,voice,Calib,1,0.612,0,1,1,0,0
W021,3,24,0,feature_2G,voice,Counter,1,0.757,0,0,1,0,0
W021,3,25,0,feature_2G,voice,Counter,1,0.895,1,0,0,0,0
W021,3,26,0,feature_2G,voice,Calib,0,0.512,0,1,1,0,0
W021,3,27,0,feature_2G,voice,Calib,1,0.683,1,1,1,0,0
W021,3,28,0,feature_2G,voice,Rationale,1,0.764,1,1,0,0,0
W021,3,29,0,feature_2G,voice,Calib,1,0.795,1,1,0,0,0
W021,3,30,0,feature_2G,voice,None,1,0.879,1,0,1,0,0
W021,3,31,0,feature_2G,voice,Counter,1,0.568,0,0,0,0,0
W021,3,32,0,feature_2G,voice,None,0,0.722,1,0,1,0,0
W021,3,33,0,feature_2G,voice,None,1,0.692,1,0,1,0,0
W021,3,34,0,feature_2G,voice,None,0,0.777,1,0,1,0,0
W021,3,35,0,feature_2G,voice,Counter,1,0.434,0,0,1,0,0
W021,3,36,0,feature_2G,voice,Rationale,1,0.647,1,1,1,0,0
W021,3,37,0,feature_2G,voice,Rationale,1,0.929,1,1,0,0,0
W021,3,38,0,feature_2G,voice,Counter,1,0.741,1,0,1,0,0
W021,3,39,0,feature_2G,voice,Calib,1,0.729,1,1,1,0,0
W021,3,40,0,feature_2G,voice,Rationale,0,0.688,1,1,1,0,0
W021,4,1,0,feature_2G,voice,Calib,0,0.736,1,0,1,0,0
W021,4,2,0,feature_2G,voice,None,1,0.733,0,1,0,0,0
W021,4,3,0,feature_2G,voice,Calib,0,0.704,1,0,1,0,0
W021,4,4,0,feature_2G,voice,Rationale,1,0.589,0,0,1,0,0
W021,4,5,0,feature_2G,voice,Calib,1,0.856,1,1,1,0,0
W021,4,6,0,feature_2G,voice,Calib,0,0.588,1,0,1,0,0
W021,4,7,0,feature_2G,voice,Counter,1,0.99,0,0,1,1,1
W021,4,8,0,feature_2G,voice,Rationale,1,0.469,0,1,1,0,0
W021,4,9,0,feature_2G,voice,None,1,0.712,1,1,0,0,0
W021,4,10,0,feature_2G,voice,Rationale,0,0.624,1,1,0,0,0
W021,4,11,0,feature_2G,voice,Rationale,0,0.822,1,0,1,0,0
W021,4,12,0,feature_2G,voice,Calib,0,0.732,0,0,1,0,0
W021,4,13,0,feature_2G,voice,Rationale,1,0.931,1,0,1,0,0
W021,4,14,0,feature_2G,voice,None,0,0.81,1,0,1,0,0
W021,4,15,0,feature_2G,voice,None,0,0.768,0,1,1,0,0
W021,4,16,0,feature_2G,voice,Calib,0,0.437,0,0,0,0,0
W021,4,17,0,feature_2G,voice,Rationale,1,0.828,1,1,0,0,0
W021,4,18,0,feature_2G,voice,None,0,0.665,1,1,0,0,0
W021,4,19,0,feature_2G,voice,Calib,1,0.672,1,1,1,0,0
W021,4,20,0,feature_2G,voice,Rationale,1,0.69,1,1,1,0,0
W021,4,21,0,feature_2G,voice,Calib,1,0.792,1,0,1,0,0
W021,4,22,0,feature_2G,voice,Counter,1,0.513,0,0,1,0,0
W021,4,23,0,feature_2G,voice,Rationale,1,0.891,1,1,1,0,0
W021,4,24,0,feature_2G,voice,None,1,0.724,0,0,1,0,0
W021,4,25,0,feature_2G,voice,Rationale,1,0.778,1,0,0,0,0
W021,4,26,0,feature_2G,voice,Rationale,1,0.608,0,1,1,0,0
W021,4,27,0,feature_2G,voice,None,1,0.856,1,0,1,0,0
W021,4,28,0,feature_2G,voice,Rationale,1,0.681,1,0,0,0,0
W021,4,29,0,feature_2G,voice,None,0,0.666,0,1,1,0,0
W021,4,30,0,feature_2G,voice,Rationale,1,0.465,0,1,1,0,0
W021,4,31,0,feature_2G,voice,None,0,0.814,1,1,1,0,0
W021,4,32,0,feature_2G,voice,Counter,1,0.755,0,1,1,0,0
W021,4,33,0,feature_2G,voice,Calib,1,0.618,0,1,1,0,0
W021,4,34,0,feature_2G,voice,Rationale,1,0.691,1,1,1,0,0
W021,4,35,0,feature_2G,voice,None,1,0.641,0,1,0,0,0
W021,4,36,0,feature_2G,voice,Rationale,1,0.669,1,1,0,0,0
W021,4,37,0,feature_2G,voice,Calib,0,0.778,1,1,1,0,0
W021,4,38,0,feature_2G,voice,Calib,0,0.881,1,0,0,0,0
W021,4,39,0,feature_2G,voice,Rationale,1,0.823,1,1,0,0,0
W021,4,40,0,feature_2G,voice,None,0,0.865,1,0,1,0,0
W021,5,1,0,feature_2G,voice,Calib,0,0.465,0,0,0,0,0
W021,5,2,0,feature_2G,voice,Rationale,0,0.488,0,1,1,0,0
W021,5,3,0,feature_2G,voice,Calib,0,0.63,0,1,1,0,0
W021,5,4,0,feature_2G,voice,Rationale,0,0.799,1,0,1,0,0
W021,5,5,0,feature_2G,voice,Counter,1,0.494,0,0,1,0,0
W021,5,6,0,feature_2G,voice,None,0,0.623,0,1,0,0,0
W021,5,7,0,feature_2G,voice,None,1,0.482,0,1,0,0,0
W021,5,8,0,feature_2G,voice,Calib,0,0.73,0,0,0,0,0
W021,5,9,0,feature_2G,voice,Rationale,0,0.847,1,1,0,0,0
W021,5,10,0,feature_2G,voice,Calib,0,0.822,1,1,1,0,0
W021,5,11,0,feature_2G,voice,None,0,0.491,0,1,1,0,0
W021,5,12,0,feature_2G,voice,Counter,1,0.776,1,0,0,0,0
W021,5,13,0,feature_2G,voice,None,1,0.741,0,0,1,0,0
W021,5,14,0,feature_2G,voice,Rationale,0,0.711,0,0,1,0,0
W021,5,15,0,feature_2G,voice,Rationale,0,0.693,1,1,1,0,0
W021,5,16,0,feature_2G,voice,Rationale,1,0.411,0,1,0,0,0
W021,5,17,0,feature_2G,voice,Calib,1,0.693,1,0,1,0,0
W021,5,18,0,feature_2G,voice,None,0,0.589,0,1,1,0,0
W021,5,19,0,feature_2G,voice,Calib,0,0.674,0,1,1,0,0
W021,5,20,0,feature_2G,voice,Rationale,0,0.595,0,0,1,0,0
W021,5,21,0,feature_2G,voice,Counter,1,0.677,1,0,1,0,0
W021,5,22,0,feature_2G,voice,Rationale,1,0.821,1,1,1,0,0
W021,5,23,0,feature_2G,voice,Calib,1,0.862,1,0,1,0,0
W021,5,24,0,feature_2G,voice,None,1,0.673,0,1,1,0,0
W021,5,25,0,feature_2G,voice,Calib,0,0.754,1,0,1,0,0
W021,5,26,0,feature_2G,voice,None,1,0.774,1,1,1,0,0
W021,5,27,0,feature_2G,voice,Counter,1,0.835,1,1,1,0,0
W021,5,28,0,feature_2G,voice,Calib,1,0.826,1,0,1,0,0
W021,5,29,0,feature_2G,voice,Calib,1,0.715,1,0,1,0,0
W021,5,30,0,feature_2G,voice,None,1,0.642,0,1,1,0,0
W021,5,31,0,feature_2G,voice,Rationale,1,0.641,1,0,1,0,0
W021,5,32,0,feature_2G,voice,Counter,1,0.649,1,1,1,0,0
W021,5,33,0,feature_2G,voice,Rationale,1,0.703,0,0,1,0,0
W021,5,34,0,feature_2G,voice,Counter,1,0.876,1,0,1,0,0
W021,5,35,0,feature_2G,voice,Calib,0,0.78,1,0,0,0,0
W021,5,36,0,feature_2G,voice,None,0,0.71,1,1,1,0,0
W021,5,37,0,feature_2G,voice,Rationale,1,0.817,1,1,1,0,0
W021,5,38,0,feature_2G,voice,None,1,0.865,1,1,1,0,0
W021,5,39,0,feature_2G,voice,Counter,1,0.638,0,0,0,0,0
W021,5,40,0,feature_2G,voice,Rationale,1,0.593,0,0,0,0,0
W021,6,1,0,feature_2G,voice,Rationale,1,0.809,1,1,0,0,0
W021,6,2,0,feature_2G,voice,Calib,0,0.781,1,0,0,0,0
W021,6,3,0,feature_2G,voice,Rationale,1,0.841,1,1,1,0,0
W021,6,4,0,feature_2G,voice,Counter,0,0.672,1,1,1,0,0
W021,6,5,0,feature_2G,voice,Rationale,0,0.857,1,1,1,0,0
W021,6,6,0,feature_2G,voice,None,0,0.702,1,0,1,0,0
W021,6,7,0,feature_2G,voice,Counter,0,0.622,1,1,0,0,0
W021,6,8,0,feature_2G,voice,None,1,0.56,0,1,1,0,0
W021,6,9,0,feature_2G,voice,None,1,0.788,1,1,0,0,0
W021,6,10,0,feature_2G,voice,Counter,1,0.608,0,1,1,0,0
W021,6,11,0,feature_2G,voice,Counter,1,0.905,1,1,1,0,0
W021,6,12,0,feature_2G,voice,Calib,1,0.733,1,1,1,0,0
W021,6,13,0,feature_2G,voice,Rationale,1,0.825,0,1,1,1,1
W021,6,14,0,feature_2G,voice,Calib,0,0.857,1,1,0,0,0
W021,6,15,0,feature_2G,voice,Rationale,1,0.838,1,1,1,0,0
W021,6,16,0,feature_2G,voice,Rationale,1,0.842,1,1,1,0,0
W021,6,17,0,feature_2G,voice,Calib,0,0.642,0,0,1,0,0
W021,6,18,0,feature_2G,voice,Rationale,0,0.6,0,0,1,0,0
W021,6,19,0,feature_2G,voice,Rationale,1,0.789,1,1,1,0,0
W021,6,20,0,feature_2G,voice,Counter,1,0.732,1,1,1,0,0
W021,6,21,0,feature_2G,voice,Rationale,1,0.9,1,1,0,0,0
W021,6,22,0,feature_2G,voice,Counter,0,0.86,1,1,1,0,0
W021,6,23,0,feature_2G,voice,Calib,0,0.872,0,1,0,1,0
W021,6,24,0,feature_2G,voice,Counter,0,0.856,1,1,1,0,0
W021,6,25,0,feature_2G,voice,None,1,0.283,0,1,1,0,0
W021,6,26,0,feature_2G,voice,Counter,1,0.33,0,0,1,0,0
W021,6,27,0,feature_2G,voice,Rationale,1,0.597,0,0,0,0,0
W021,6,28,0,feature_2G,voice,Rationale,1,0.637,0,0,1,0,0
W021,6,29,0,feature_2G,voice,Calib,1,0.579,0,0,1,0,0
W021,6,30,0,feature_2G,voice,Calib,1,0.568,0,1,1,0,0
W021,6,31,0,feature_2G,voice,Calib,0,0.79,1,1,1,0,0
W021,6,32,0,feature_2G,voice,Calib,0,0.647,1,0,1,0,0
W021,6,33,0,feature_2G,voice,Calib,1,0.807,1,0,1,0,0
W021,6,34,0,feature_2G,voice,None,1,0.735,1,1,0,0,0
W021,6,35,0,feature_2G,voice,Calib,1,0.639,0,1,1,0,0
W021,6,36,0,feature_2G,voice,None,0,0.732,1,1,1,0,0
W021,6,37,0,feature_2G,voice,None,1,0.504,0,0,1,0,0
W021,6,38,0,feature_2G,voice,Rationale,1,0.621,0,0,0,0,0
W021,6,39,0,feature_2G,voice,Counter,1,0.731,1,0,0,0,0
W021,6,40,0,feature_2G,voice,Rationale,1,0.724,0,0,1,0,0
W022,1,1,1,smart_4G,voice,None,0,0.888,1,0,1,0,0
W022,1,2,1,smart_4G,voice,Calib,1,0.874,1,1,1,0,0
W022,1,3,1,smart_4G,voice,None,0,0.765,1,1,0,0,0
W022,1,4,1,smart_4G,voice,Counter,0,0.701,1,0,1,0,0
W022,1,5,1,smart_4G,voice,Counter,0,0.548,0,1,0,0,0
W022,1,6,1,smart_4G,voice,Rationale,1,0.78,1,0,1,0,0
W022,1,7,1,smart_4G,voice,Rationale,1,0.838,1,1,0,0,0
W022,1,8,1,smart_4G,voice,Rationale,0,0.694,1,0,1,0,0
W022,1,9,1,smart_4G,voice,Rationale,0,0.584,0,1,0,0,0
W022,1,10,1,smart_4G,voice,None,0,0.772,1,1,1,0,0
W022,1,11,1,smart_4G,voice,Counter,1,0.52,0,0,1,0,0
W022,1,12,1,smart_4G,voice,None,1,0.668,1,0,1,0,0
W022,1,13,1,smart_4G,voice,Calib,1,0.452,0,1,1,0,0
W022,1,14,1,smart_4G,voice,Calib,0,0.758,1,0,0,0,0
W022,1,15,1,smart_4G,voice,Counter,0,0.797,1,1,1,0,0
W022,1,16,1,smart_4G,voice,Rationale,0,0.755,1,0,1,0,0
W022,1,17,1,smart_4G,voice,None,0,0.477,0,0,0,0,0
W022,1,18,1,smart_4G,voice,None,1,0.693,1,1,1,0,0
W022,1,19,1,smart_4G,voice,Counter,0,0.651,0,1,1,0,0
W022,1,20,1,smart_4G,voice,Calib,1,0.761,1,0,0,0,0
W022,1,21,1,smart_4G,voice,None,0,0.792,1,1,1,0,0
W022,1,22,1,smart_4G,voice,Calib,1,0.81,1,1,1,0,0
W022,1,23,1,smart_4G,voice,None,1,0.541,0,1,1,0,0
W022,1,24,1,smart_4G,voice,Calib,1,0.791,1,1,1,0,0
W022,1,25,1,smart_4G,voice,Counter,0,0.554,1,0,1,0,0
W022,1,26,1,smart_4G,voice,Calib,1,0.732,1,0,1,0,0
W022,1,27,1,smart_4G,voice,Calib,1,0.536,0,1,0,0,0
W022,1,28,1,smart_4G,voice,Calib,1,0.82,1,0,1,0,0
W022,1,29,1,smart_4G,voice,Calib,0,0.725,1,1,1,0,0
W022,1,30,1,smart_4G,voice,None,1,0.864,1,0,1,0,0
W022,1,31,1,smart_4G,voice,Calib,1,0.494,0,0,0,0,0
W022,1,32,1,smart_4G,voice,Counter,1,0.87,1,1,1,0,0
W022,1,33,1,smart_4G,voice,Calib,1,0.836,1,0,1,0,0
W022,1,34,1,smart_4G,voice,Rationale,0,0.716,1,0,1,0,0
